Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T053_001,SE_T053_002,SE_T053_003,SE_T053_004,SE_T053_005,SE_T053_006,SE_T053_007,SE_T053_008,SE_T053_009,SE_T053_010,SE_T053_011,SE_T053_012,SE_T053_013,SE_T053_014,SE_T053_015,SE_T053_016,SE_T053_017,SE_T053_018,SE_T066_001,SE_T066_002,SE_T066_003,SE_T101_001,SE_T101_002,SE_T101_003,SE_T101_004,SE_T101_005,SE_T101_006,SF3_T031_001,SF3_T031_002,SF3_T031_003,SF3_T031_004,SF3_T031_005,SF3_T031_006,SF3_T031_007,SF3_T031_008,SF3_T031_009,SF3_T031_010,SF3_T031_011,SF3_T031_012,SF3_T031_013,SF3_T031_014,SF3_T031_015,SF3_T031_016,SF3_T031_017,SF3_T031_018,SF3_T031_019
29189214700,Census Tract 2147,"Census Tract 2147, St. Louis County, Missouri",0,29,189,214700,8310.999994,8310.999994,604.9999995,539.9999996,552.9999996,473.9999996,1236.999999,1263.999999,781.9999994,965.9999993,1083.999999,530.9999996,209.9999998,64.99999995,8310.999994,7358.999995,872.9999993,15.99999999,34.99999997,27.99999998,2991.999998,111.9999999,184.9999999,146.9999999,211.9999998,270.9999998,219.9999998,257.9999998,265.9999998,215.9999998,256.9999998,204.9999998,126.9999999,229.9999998,61.99999995,169.9999999,38.99999997,14.99999999,2995.999998,2179.999998,815.9999994,8330.999994,8202.999994,6339.999995,1844.999999,17.99999999,127.9999999,7753.999994,1515.999999,1488.999999,26.99999998,5.999999996,5.999999996,0,20.99999998,5.999999996,14.99999999,6237.999995,6011.999996,225.9999998,35.99999997,35.99999997,0,189.9999999,174.9999999,14.99999999
29189214800,Census Tract 2148,"Census Tract 2148, St. Louis County, Missouri",0,29,189,214800,6577.999913,6577.999913,440.9999942,354.9999953,372.9999951,350.9999954,880.9999884,994.9999869,573.9999924,798.9999895,926.9999878,521.9999931,301.999996,49.99999934,6577.999913,6434.999915,74.99999901,15.99999979,32.99999957,18.99999975,2483.999967,52.9999993,252.9999967,176.9999977,183.9999976,154.999998,160.9999979,177.9999977,203.9999973,246.9999967,210.9999972,144.9999981,85.99999887,189.9999975,109.9999986,87.99999884,41.99999945,0,2467.999968,1788.999976,678.9999911,6498.999914,6383.999916,5096.999933,1281.999983,4.999999934,114.9999985,6040.999921,988.999987,967.9999873,20.99999972,3.999999947,3.999999947,0,16.99999978,10.99999986,5.999999921,5051.999934,4931.999935,119.9999984,33.99999955,33.99999955,0,85.99999887,74.99999901,10.99999986
29189214900,Census Tract 2149,"Census Tract 2149, St. Louis County, Missouri",0,29,189,214900,6548.000003,6548.000003,368.0000002,309.0000001,368.0000002,345.0000002,1179.000001,1267.000001,733.0000003,753.0000003,732.0000003,343.0000002,112,35.00000002,6548.000003,6210.000003,228.0000001,13.00000001,68.00000003,29.00000001,2759.000001,41.00000002,108,167.0000001,212.0000001,217.0000001,257.0000001,329.0000001,211.0000001,197.0000001,190.0000001,184.0000001,139.0000001,228.0000001,114.0000001,132.0000001,33.00000001,0,2761.000001,1431.000001,1330.000001,6704.000003,6559.000003,4884.000002,1625.000001,50.00000002,145.0000001,6324.000003,1060,1060,0,0,0,0,0,0,0,5264.000002,5103.000002,161.0000001,16.00000001,16.00000001,0,145.0000001,123.0000001,22.00000001
29189215001,Census Tract 2150.01,"Census Tract 2150.01, St. Louis County, Missouri",0,29,189,215001,3015.999979,3015.999979,156.9999989,175.9999988,221.9999984,135.999999,420.9999971,925.9999935,432.999997,293.9999979,160.9999989,58.99999959,26.99999981,3.999999972,3015.999979,2870.99998,75.99999947,3.999999972,54.99999961,9.99999993,1343.999991,9.99999993,24.99999982,38.99999973,54.99999961,98.99999931,108.9999992,161.9999989,119.9999992,107.9999992,62.99999956,117.9999992,98.99999931,159.9999989,72.99999949,67.99999952,30.99999978,4.999999965,1353.999991,600.9999958,752.9999947,3015.999979,2844.99998,1662.999988,1164.999992,16.99999988,170.9999988,2858.99998,538.9999962,508.9999964,29.99999979,0,0,0,29.99999979,29.99999979,0,2319.999984,2194.999985,124.9999991,16.99999988,6.999999951,9.99999993,107.9999992,95.99999933,11.99999992
29189215003,Census Tract 2150.03,"Census Tract 2150.03, St. Louis County, Missouri",0,29,189,215003,4557.51763,4557.51763,277.6351366,322.6042081,395.9233463,294.2541413,380.2819301,632.4997655,788.913927,683.334368,478.040781,206.2711755,75.27431522,10.7534736,4557.51763,4340.492981,95.80367391,6.843119565,102.6467935,11.73106211,1520.150132,10.7534736,57.67772205,28.35006677,21.5069472,67.45360714,41.05871739,63.5432531,64.52084161,66.47601863,117.3106211,112.4226786,65.49843012,219.9574146,203.3384099,214.0918835,114.3778556,51.81219099,1539.701902,1480.069003,59.63289907,4548.719334,4289.658379,2856.513624,1418.480927,14.66382764,259.060955,4273.039374,1002.028222,954.1263851,47.90183696,29.32765528,22.48453571,6.843119565,18.57418168,18.57418168,0,3271.011152,3084.291747,186.7194053,50.83460248,43.99148292,6.843119565,135.8848028,112.4226786,23.46212422
29189215004,Census Tract 2150.04,"Census Tract 2150.04, St. Louis County, Missouri",0,29,189,215004,2353.624523,2353.624523,118.8009793,109.4261209,126.1650355,84.70436719,178.7063661,406.0728296,262.7688286,252.2787406,299.5102863,333.4862028,158.0298012,23.32141052,2353.624523,2242.508321,74.51835268,1.395256375,25.45290844,9.749684516,1054.477718,17.40532838,66.14820173,61.95827069,56.73496116,61.28075844,52.22014706,56.40684106,59.88735181,62.67231534,57.82429433,61.99804014,74.50401718,107.2895362,71.78518192,77.70635085,75.91915828,32.73696327,1049.614899,494.5189836,555.0959153,2355.360385,2072.657916,1334.209742,728.697102,9.751071822,282.7024688,2234.472301,325.8585141,300.0834972,25.77501689,4.885940708,4.88270366,0.003237048,20.88907618,20.88907618,0,1908.613787,1694.850495,213.7632919,25.7764042,25.77316715,0.003237048,187.9868877,186.2357651,1.751122609
29189215005,Census Tract 2150.05,"Census Tract 2150.05, St. Louis County, Missouri",0,29,189,215005,4405.531311,4405.531311,222.3303503,204.7264809,236.0222487,158.4348244,334.4735182,760.2263591,491.6043523,472.0444974,560.7158395,624.6113654,296.0058036,43.68367587,4405.531311,4197.544854,139.5269647,2.607980649,47.59564684,18.25586454,1974.241351,32.59975811,123.8790808,116.0551389,106.2752114,114.7511485,97.79927433,105.6232163,112.1431679,117.3591292,108.2311969,116.0551389,139.5269647,200.81451,134.3110034,145.3949212,142.1349454,61.28754525,1965.113419,925.1811352,1039.932284,4408.791287,3879.371215,2497.141471,1363.973879,18.25586454,529.4200717,4182.548965,609.6154766,561.3678346,48.247642,9.127932271,9.127932271,0,39.11970973,39.11970973,0,3572.933489,3172.608459,400.3250296,48.247642,48.247642,0,352.0773876,348.8174118,3.259975811
29189215102,Census Tract 2151.02,"Census Tract 2151.02, St. Louis County, Missouri",0,29,189,215102,5296.326337,5296.326337,283.2335221,360.243177,500.8893535,370.6066553,490.5381691,807.2010165,834.7128604,748.342366,589.7330713,204.6312436,85.69007464,17.24143922,5296.326337,5043.453654,103.1510041,3.153643164,113.3046472,33.26338819,1787.130728,9.241439244,1.294992463,21.63652165,26.48287846,80.51448246,54.92185887,90.42668632,125.4486352,143.4925332,107.6338826,119.5241375,116.4705843,246.9385298,272.5653963,208.8068358,139.5680355,22.16329825,1754.569708,1394.230819,360.3388894,5298.128796,5049.312305,2911.135041,2125.848028,12.32923533,248.8164908,5018.939171,1186.497747,1104.422245,82.07550195,23.65847067,23.5048275,0.153643174,58.41703128,58.41703128,0,3832.441425,3583.249162,249.1922629,76.14134905,75.98770587,0.153643174,173.0509139,158.5241373,14.52677655
29189215103,Census Tract 2151.03,"Census Tract 2151.03, St. Louis County, Missouri",0,29,189,215103,3026.999948,3026.999948,138.9999976,174.999997,262.9999955,208.9999964,258.9999956,340.9999942,459.9999921,506.9999913,360.9999938,151.9999974,96.99999834,63.99999891,3026.999948,2956.99995,23.99999959,4.999999915,31.99999945,8.999999846,974.9999834,4.999999915,3.999999932,5.999999898,17.99999969,11.9999998,27.99999952,54.99999906,62.99999892,62.99999892,55.99999904,63.99999891,51.99999911,109.9999981,150.9999974,135.9999977,120.9999979,30.99999947,990.9999831,675.9999885,314.9999946,3010.999949,2858.999951,1570.999973,1278.999978,8.999999846,151.9999974,2873.999951,682.9999883,650.9999889,31.99999945,13.99999976,8.999999846,4.999999915,17.99999969,17.99999969,0,2190.999963,2056.999965,133.9999977,29.99999949,24.99999957,4.999999915,103.9999982,88.99999848,14.99999974
29189215105,Census Tract 2151.05,"Census Tract 2151.05, St. Louis County, Missouri",0,29,189,215105,1998.996678,1998.996678,78.99986873,129.999784,176.9997059,129.999784,191.999681,243.9995946,293.9995115,325.9994583,220.9996328,92.99984547,76.99987205,32.99994517,1998.996678,1909.996826,49.99991692,0,26.99995514,11.99998006,712.9988152,0,3.999993353,16.99997175,17.99997009,52.99991193,22.99996178,12.9999784,17.99997009,32.99994517,38.9999352,19.99996677,31.99994683,71.99988036,81.99986374,62.99989532,178.9997026,46.9999219,737.9987737,588.9990213,148.9997524,2063.99657,1983.996703,914.9984796,1056.998244,11.99998006,79.99986707,1981.996707,457.999239,432.9992805,24.99995846,0,0,0,24.99995846,13.99997674,10.99998172,1523.997468,1436.997612,86.99985544,0,0,0,86.99985544,80.99986541,5.99999003
29189215141,Census Tract 2151.41,"Census Tract 2151.41, St. Louis County, Missouri",0,29,189,215141,6365.865439,6365.865439,336.5185854,397.1585681,543.7607242,327.1893573,1148.161431,1565.311202,937.5874251,601.7352131,347.1805604,108.6188701,37.31691244,15.32658904,6365.865439,5924.05985,149.9340232,3.331867182,253.2219059,35.31779213,2666.160119,37.98328588,15.99296248,87.96129361,158.5968779,204.576645,193.91467,231.8979559,131.9419404,175.2562138,145.9357826,203.2438981,147.9349029,299.201673,179.9208278,249.8900387,143.9366623,57.97448897,2605.520137,1150.160551,1455.359585,6322.551165,5950.048414,3420.494849,2511.561482,17.99208278,372.502751,6002.691916,1197.473065,1155.491539,41.9815265,0,0,0,41.9815265,37.98328588,3.998240619,4805.21885,4466.034771,339.1840792,41.9815265,41.9815265,0,297.2025527,267.215748,29.98680464
29189215142,Census Tract 2151.42,"Census Tract 2151.42, St. Louis County, Missouri",0,29,189,215142,3187.134841,3187.134841,168.4814294,198.8414493,272.2392997,163.8106571,574.8386193,783.6888664,469.412616,301.2648133,173.8194548,54.38113462,18.6830892,7.673411634,3187.134841,2965.94041,75.06598337,1.668132964,126.7781053,17.68220942,1334.839998,19.01671579,8.007038227,44.03871025,79.40312908,102.423364,97.0853385,116.1020543,66.05806537,87.7437939,73.06422382,101.7561108,74.0651036,149.7983402,90.07918005,125.1099723,72.06334404,29.02551357,1304.479978,575.8394991,728.6404786,3165.449112,2978.951847,1712.505301,1257.438628,9.007918005,186.4972654,3005.308348,599.5269872,578.5085119,21.01847534,0,0,0,21.01847534,19.01671579,2.001759557,2405.78136,2235.965425,169.8159357,21.01847534,21.01847534,0,148.7974604,133.7842637,15.01319667
29189215143,Census Tract 2151.43,"Census Tract 2151.43, St. Louis County, Missouri",0,29,189,215143,3459.152222,3459.152222,254.364471,299.3726615,331.0829776,207.9923958,375.7501971,880.0465141,579.3099681,315.057334,141.1620523,53.87344023,17.38952818,3.750682548,3459.152222,3310.488805,79.78724692,1.022913422,60.3518919,7.501365095,1162.370619,2.386797985,17.73049932,5.796509392,24.54992213,43.64430601,54.55538251,47.05401742,78.7643335,123.7725241,80.46918921,136.7294274,121.7266972,173.8952818,128.8870912,81.49210263,31.0283738,9.88816308,1163.052561,928.123445,234.9291159,3451.309886,3351.746313,2271.208768,1072.354238,8.183307377,99.56357308,3194.899588,847.9952269,828.2189008,19.77632616,3.068740266,3.068740266,0,16.70758589,13.63884563,3.068740266,2346.904361,2253.478269,93.42609255,20.79923958,20.79923958,0,72.62685297,68.87617042,3.750682548
29189215144,Census Tract 2151.44,"Census Tract 2151.44, St. Louis County, Missouri",0,29,189,215144,6590.61886,6590.61886,484.6329886,570.3857427,630.8024557,396.2816663,715.9055677,1676.726198,1103.741887,600.2692782,268.9518194,102.643448,33.13174587,7.146062835,6590.61886,6307.374915,152.0162458,1.948926228,114.9866474,14.29212567,2214.629837,4.547494531,33.78138795,11.04391529,46.77422947,83.15418572,103.9427321,89.65060648,150.0673195,235.8200736,153.3155299,260.5064724,231.9222211,331.3174587,245.5647047,155.2644561,59.11742891,18.8396202,2215.929121,1768.325731,447.6033903,6575.677092,6385.981606,4327.265868,2043.124329,15.59140982,189.6954862,6087.146251,1615.659843,1577.980602,37.6792404,5.846778683,5.846778683,0,31.83246172,25.98568304,5.846778683,4471.486409,4293.48448,178.0019288,39.62816663,39.62816663,0,138.3737622,131.2276993,7.146062835
29189215201,Census Tract 2152.01,"Census Tract 2152.01, St. Louis County, Missouri",0,29,189,215201,6532.999999,6532.999999,358,528.9999999,666.9999999,398.9999999,606.9999999,969.9999999,1124,835.9999999,554.9999999,279,129,76.99999999,6532.999999,6085.999999,145,4.999999999,268,29,2063,25,3.999999999,31,37,55.99999999,54.99999999,114,64.99999999,63.99999999,77.99999999,147,58.99999999,180,148,234,379,387,2106,1469,636.9999999,6517.999999,6062.999999,3920,2121,22,454.9999999,6137.999999,1566,1396,170,38,38,0,132,126,5.999999999,4571.999999,4236.999999,335,39,39,0,296,273,23
29189215202,Census Tract 2152.02,"Census Tract 2152.02, St. Louis County, Missouri",0,29,189,215202,6443.999937,6443.999937,299.9999971,421.9999959,612.999994,471.9999954,800.9999922,938.9999908,988.9999903,949.9999907,614.999994,240.9999976,83.99999918,17.99999982,6443.999937,6089.999941,202.999998,10.99999989,133.9999987,5.999999941,2136.999979,38.99999962,12.99999987,53.99999947,46.99999954,43.99999957,58.99999942,153.9999985,65.99999936,112.9999989,122.9999988,148.9999985,91.9999991,257.9999975,148.9999985,328.9999968,265.9999974,181.9999982,2162.999979,1429.999986,732.9999928,6430.999937,6126.99994,3674.999964,2432.999976,18.99999981,303.999997,6147.99994,1537.999985,1441.999986,95.99999906,5.999999941,5.999999941,0,89.99999912,85.99999916,3.999999961,4609.999955,4285.999958,323.9999968,13.99999986,13.99999986,0,309.999997,234.9999977,74.99999927
29189215231,Census Tract 2152.31,"Census Tract 2152.31, St. Louis County, Missouri",0,29,189,215231,3789.30792,3789.30792,254.7943688,301.0516798,408.7326333,279.4396575,280.9562906,472.8103838,629.4027564,575.1831213,358.6837395,156.5923725,57.25290133,14.4080149,3789.30792,3629.303123,32.22845439,3.412424583,109.5767449,14.78717319,1187.523755,10.23727375,6.445690878,24.26613037,18.95791435,25.78276351,8.7206406,34.8825624,38.29498698,67.11101679,39.43246184,56.11542647,41.32825328,139.1510913,174.7919703,195.2665178,225.5991807,81.13987341,1166.670049,993.7738701,172.8961789,3796.891086,3602.382884,2019.776195,1559.098876,23.50781379,194.5082012,3544.371667,978.2283804,932.3502276,45.87815272,8.7206406,8.7206406,0,37.15751212,37.15751212,0,2566.143286,2415.238288,150.9049982,14.02885662,14.02885662,0,136.8761416,134.2220336,2.654108009
29189215232,Census Tract 2152.32,"Census Tract 2152.32, St. Louis County, Missouri",0,29,189,215232,6204.492902,6204.492902,417.1922384,492.9324959,669.2458824,457.5456543,460.0289414,774.1647637,1030.56416,941.7866452,587.297407,256.3993965,93.74408927,23.59122776,6204.492902,5942.506109,52.76985158,5.587396049,179.4174954,24.21204955,1944.413825,16.76218815,10.55397032,39.73259413,31.04108916,42.21588126,14.27890101,57.11560406,62.70300011,109.8854556,64.56546546,91.88162392,67.66957438,227.8415945,286.1988421,319.7232184,369.388961,132.8558616,1910.268627,1627.173894,283.0947332,6216.909338,5898.427763,3307.117639,2552.819173,38.49095056,318.4815748,5803.44203,1601.720201,1526.600765,75.11943577,14.27890101,14.27890101,0,60.84053476,60.84053476,0,4201.721829,3954.634759,247.0870697,22.97040598,22.97040598,0,224.1166638,219.7709113,4.345752483
29189215301,Census Tract 2153.01,"Census Tract 2153.01, St. Louis County, Missouri",0,29,189,215301,4267.000026,4267.000026,128.0000008,220.0000013,355.0000022,298.0000018,360.0000022,435.0000027,592.0000036,765.0000047,585.0000036,354.0000022,150.0000009,25.00000015,4267.000026,4147.000025,38.00000023,2.000000012,69.00000042,11.00000007,1602.00001,25.00000015,33.0000002,41.00000025,72.00000044,77.00000047,74.00000045,78.00000048,53.00000032,32.0000002,30.00000018,78.00000048,71.00000043,132.0000008,136.0000008,182.0000011,211.0000013,277.0000017,1629.00001,1359.000008,270.0000017,4286.000026,4054.000025,2720.000017,1308.000008,26.00000016,232.0000014,4153.000025,913.0000056,881.0000054,32.0000002,5.000000031,5.000000031,0,27.00000017,17.0000001,10.00000006,3240.00002,3067.000019,173.0000011,18.00000011,18.00000011,0,155.0000009,132.0000008,23.00000014
29189215302,Census Tract 2153.02,"Census Tract 2153.02, St. Louis County, Missouri",0,29,189,215302,3462.999996,3462.999996,131.9999999,177.9999998,303.9999997,270.9999997,319.9999997,303.9999997,425.9999995,600.9999994,507.9999995,280.9999997,121.9999999,15.99999998,3462.999996,3333.999996,39.99999996,0.999999999,77.99999992,9.999999989,1120.999999,9.999999989,19.99999998,19.99999998,16.99999998,26.99999997,11.99999999,11.99999999,25.99999997,37.99999996,24.99999997,54.99999994,11.99999999,72.99999992,33.99999996,145.9999998,208.9999998,384.9999996,1093.999999,1042.999999,50.99999995,3432.999996,3162.999997,2195.999998,960.999999,5.999999994,269.9999997,3286.999996,735.9999992,711.9999992,23.99999997,0,0,0,23.99999997,23.99999997,0,2550.999997,2376.999997,173.9999998,56.99999994,48.99999995,7.999999991,116.9999999,116.9999999,0
29189215400,Census Tract 2154,"Census Tract 2154, St. Louis County, Missouri",0,29,189,215400,5684.801733,5684.801733,203.3533041,323.0871469,548.0484179,373.7875079,409.1279848,444.3289919,777.4045175,876.4980895,902.3776776,553.883237,219.7788484,53.12600967,5684.801733,5609.452157,25.93177415,0.013689694,44.34276082,5.06135141,1995.366079,11.04462112,19.38509096,18.27836179,35.38154594,66.15136434,37.28698617,46.4603913,35.244649,67.86728489,30.4023327,48.41374546,41.41957443,104.9968396,97.98897886,181.3393552,428.6136124,725.0913453,1984.23932,1908.408032,75.83128814,5684.815423,5448.074996,3567.777972,1850.243778,30.0532455,236.7404268,5481.489498,1203.66093,1166.640893,37.02003714,23.93307885,23.93307885,0,13.08695829,13.08695829,0,4277.828569,4041.813695,236.0148731,98.94298536,90.96529241,7.97769295,137.0718877,131.0475489,6.024338794
29189215500,Census Tract 2155,"Census Tract 2155, St. Louis County, Missouri",0,29,189,215500,4985.868963,4985.868963,276.1707833,286.0340256,370.857909,263.3485684,326.4733189,656.8919346,657.8782588,711.139767,704.2354975,493.1621131,200.2238179,39.45296905,4985.868963,4617.970027,288.006674,1.972648452,67.07004738,10.84956649,1860.20749,10.84956649,63.12475047,47.34356285,69.04269583,48.32988708,56.22048089,84.82388345,49.31621131,151.8939308,70.02902006,78.90593809,76.93328964,185.4289545,181.4836576,265.3212168,260.3895957,160.7708489,1837.522033,1687.600751,149.9212824,4987.841612,4642.628132,3269.66481,1353.236838,19.72648452,345.2134791,4715.616125,865.9926705,848.2388345,17.75383607,0,0,0,17.75383607,17.75383607,0,3849.623455,3608.960343,240.6631112,31.56237524,31.56237524,0,209.1007359,203.1827906,5.917945357
29189215600,Census Tract 2156,"Census Tract 2156, St. Louis County, Missouri",0,29,189,215600,5158.867836,5158.867836,352.333906,384.0741848,472.3915746,336.4329435,542.915874,830.7049123,625.2357383,563.7295943,534.9613921,358.2824237,132.9933737,24.81191906,5158.867836,3040.253873,2017.389146,9.925986001,84.35055959,6.948272032,1865.855877,54.58187579,86.34915892,105.2073776,127.0355817,166.7363434,137.9545028,159.792072,124.0666874,110.1785992,148.868332,70.47538257,109.1665702,174.6695492,88.32575475,103.2080509,60.53903128,38.70100739,1890.662795,1110.627846,780.0349489,5119.175894,4787.734539,3535.260645,1218.733016,33.74087848,331.441355,4768.826585,1230.603684,1160.143122,70.46056202,0.002909555,0.002909555,0,70.45765247,63.5115626,6.946089866,3538.222902,3178.001161,360.2217409,14.89020647,14.88957,0.000636465,345.3315344,311.5933836,33.73815078
29189215700,Census Tract 2157,"Census Tract 2157, St. Louis County, Missouri",0,29,189,215700,7873.219724,7873.219724,523.2151338,690.1046211,745.8789122,462.1275474,691.6449703,1228.038679,1111.388776,727.3881268,771.1731222,587.7938658,286.2991921,48.16677692,7873.219724,2281.948982,5524.282031,6.16331602,37.46185348,23.36354177,2792.614082,101.9532476,143.8999241,195.4658556,170.3645691,293.4900838,199.0166783,212.5841772,245.3402602,248.2912171,166.1370765,174.0453773,118.3242719,274.9852201,112.7660319,88.75373389,30.51003306,16.68632446,2784.914334,2247.605294,537.3090397,7872.924623,7440.921349,4749.744165,2679.492392,11.68479144,432.0032744,7349.750804,1919.442342,1855.778937,63.66340494,16.00000002,16.00000002,0,47.66340492,30.60949494,17.05390998,5430.308462,5134.676831,295.6316304,39.45117232,39.45117232,0,256.1804581,187.8797417,68.30071641
29189215800,Census Tract 2158,"Census Tract 2158, St. Louis County, Missouri",0,29,189,215800,7529.475878,7529.475878,373.8097919,291.2172467,313.4529864,237.8112646,528.4033055,1207.23785,673.6066326,666.9487701,881.4032227,1191.748354,947.4225811,216.4138721,7529.475878,6075.981249,1352.651705,2.991684569,75.87645047,21.97478949,3714.35525,79.76994224,297.8987,293.0029818,297.0841681,322.3864337,182.6344392,231.4475926,199.4569981,275.1529508,148.7672208,196.4140214,106.8188981,304.5719906,196.4367962,298.3300464,184.867352,99.31471788,3644.616965,1775.868119,1868.748845,7529.481407,6310.279761,3686.304413,2582.016975,41.95837382,1219.201646,7155.590996,852.4878238,790.5306778,61.95714604,3.981864023,3.981864023,0,57.97528201,40.03422167,17.94106034,6303.103173,5353.659282,949.4438908,103.6918868,96.72408215,6.967804599,845.7520041,708.3239179,137.4280862
29189215900,Census Tract 2159,"Census Tract 2159, St. Louis County, Missouri",0,29,189,215900,9129.449247,9129.449247,591.7537889,678.8067402,839.8068905,602.5150448,1040.156243,1476.517725,1172.947766,1006.896699,825.9969035,577.6809046,255.296959,61.0735829,9129.449247,2727.396105,6306.997342,4.013385945,52.01566851,39.02674535,3078.065203,104.0892603,161.1345669,214.2191205,255.3054349,226.29634,225.1969403,262.2635074,208.4231661,283.2858999,163.1829619,218.2165638,149.0962229,262.1808031,107.1137053,121.0492527,90.01143055,27.00002652,3054.240513,2554.786825,499.4536874,9129.302293,8882.25013,5475.631722,3376.607269,30.01113874,247.0521632,8537.493093,2122.252441,2049.223298,73.02914288,53.02886875,44.02886875,8.999999998,20.00027414,7.00014149,13.00013265,6415.240653,6113.979428,301.2612249,106.075724,94.07572397,12,195.1855009,173.1742118,22.01128907
29189216000,Census Tract 2160,"Census Tract 2160, St. Louis County, Missouri",0,29,189,216000,2362.999999,2362.999999,161,176,258.9999999,179,274.9999999,328.9999999,304.9999999,229.9999999,213,138,74.99999998,22.99999999,2362.999999,445.9999999,1904,3.999999999,0,8.999999998,822.9999998,14,82.99999998,102,51.99999999,112,117,62.99999999,48.99999999,40.99999999,22.99999999,33.99999999,31.99999999,16,27.99999999,53.99999999,2.999999999,0,833.9999998,588.9999999,244.9999999,2356.999999,2344.999999,1607,737.9999998,0,12,2165.999999,585.9999999,575.9999999,9.999999998,6.999999998,6.999999998,0,2.999999999,2.999999999,0,1580,1562,18,12,12,0,5.999999999,5.999999999,0
29189216100,Census Tract 2161,"Census Tract 2161, St. Louis County, Missouri",0,29,189,216100,6862.836568,6862.836568,443.3356956,489.6396461,439.3949339,248.2679896,1307.347707,1471.87451,639.3885921,468.9506469,417.7207443,468.9506469,353.6833661,114.2820904,6862.836568,4430.401385,2062.98877,6.896333043,267.9717982,94.57828174,2923.06002,246.2976087,380.2835078,334.9647478,265.0162269,324.127653,195.0677061,173.3935165,153.6897078,167.4823739,83.74118695,102.4598052,54.18547391,156.6452791,91.62271043,76.84485391,99.50423391,17.73342783,2903.356211,750.7151113,2152.6411,6868.747711,5965.328082,3171.328009,2753.607265,40.39280782,903.4196287,6445.115824,1259.073376,1155.62838,103.4449956,30.54090348,30.54090348,0,72.90409217,25.6149513,47.28914087,5186.042448,4451.090384,734.9520643,58.12623565,58.12623565,0,676.8258287,427.5726487,249.25318
29189216200,Census Tract 2162,"Census Tract 2162, St. Louis County, Missouri",0,29,189,216200,9009.725315,9009.725315,611.788609,599.7272265,629.6785147,403.8214869,945.9796789,1820.584967,1141.460906,783.9142913,769.1871086,733.6805379,442.7513683,127.1506197,9009.725315,7581.620043,1204.105807,12.98753541,146.0291621,64.98276735,3496.085549,65.14909043,161.3629977,181.297814,150.3100355,216.2738826,203.0348989,253.0068713,267.9297554,225.1047845,184.9523857,177.0386867,165.9099884,357.9263378,204.9880949,282.9890536,247.9094272,150.9014443,3519.944788,2321.105601,1198.839187,9009.728855,8274.752108,5160.565895,3068.17989,46.00632304,734.9767469,8418.91893,1621.308095,1527.313682,93.99441344,45.95095587,45.95095587,0,48.04345757,47.99171803,0.051739538,6797.610835,6229.824389,567.7864457,79.04560703,62.06330233,16.98230469,488.7408387,467.4451088,21.29572991
29189216300,Census Tract 2163,"Census Tract 2163, St. Louis County, Missouri",0,29,189,216300,5668.58006,5668.58006,162.1321475,181.7697525,237.9957629,156.3645542,2848.572371,853.025369,363.7063628,266.3859516,214.7122343,206.4494328,146.8735263,30.59259527,5668.58006,5176.514004,224.0966496,4.093724344,200.5978769,63.27780516,1373.109189,50.44871668,44.36033413,76.68170589,99.66275546,133.4674673,90.67766164,92.36768257,69.11214152,112.2625595,52.13551185,78.37388507,32.73580098,81.14142662,67.23159176,88.99840873,106.3022792,97.14926011,1315.889621,517.1268404,798.7627802,5660.672487,5202.312073,1736.254733,3374.579874,91.47746503,458.3604146,5517.800113,590.2777987,540.8592373,49.41856139,8.425342851,8.425342851,0,40.99321854,40.32151738,0.671701164,4927.522314,4400.629954,526.8923598,166.6500016,160.6563497,5.993651887,360.2423583,355.7029914,4.539366866
29189216400,Census Tract 2164,"Census Tract 2164, St. Louis County, Missouri",0,29,189,216400,5590.207244,5590.207244,164.9650197,230.946098,346.9934032,270.6370396,571.4916818,1067.871408,580.8007402,632.2362357,519.2125829,589.1558173,506.6969599,109.2002576,5590.207244,5454.957109,37.89692513,1.020498777,72.23021722,24.10249394,2637.511025,38.10249399,60.25386961,119.2854064,149.2365248,189.3405956,202.3200969,136.3989381,94.4225904,146.3547869,122.2917137,171.2790992,108.2617539,135.5645051,123.3232503,207.4462432,314.3910545,319.2381021,2658.548869,1283.6614,1374.887468,5590.207244,5312.049851,3277.1396,1998.837717,36.07253423,278.1573932,5425.275338,884.5576189,832.4093969,52.14822206,7.072534145,7.072534145,0,45.07568792,45.07568792,0,4540.717719,4272.823656,267.8940627,30.12456956,30.09776348,0.026806089,237.7694932,193.7363796,44.03311354
