Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T133_001,SE_T133_002,SE_T133_003,SE_T133_004,SE_T133_005,ACS12_5yr_B16004001,ACS12_5yr_B16004002,ACS12_5yr_B16004003,ACS12_5yr_B16004004,ACS12_5yr_B16004005,ACS12_5yr_B16004006,ACS12_5yr_B16004007,ACS12_5yr_B16004008,ACS12_5yr_B16004009,ACS12_5yr_B16004010,ACS12_5yr_B16004011,ACS12_5yr_B16004012,ACS12_5yr_B16004013,ACS12_5yr_B16004014,ACS12_5yr_B16004015,ACS12_5yr_B16004016,ACS12_5yr_B16004017,ACS12_5yr_B16004018,ACS12_5yr_B16004019,ACS12_5yr_B16004020,ACS12_5yr_B16004021,ACS12_5yr_B16004022,ACS12_5yr_B16004023,ACS12_5yr_B16004024,ACS12_5yr_B16004025,ACS12_5yr_B16004026,ACS12_5yr_B16004027,ACS12_5yr_B16004028,ACS12_5yr_B16004029,ACS12_5yr_B16004030,ACS12_5yr_B16004031,ACS12_5yr_B16004032,ACS12_5yr_B16004033,ACS12_5yr_B16004034,ACS12_5yr_B16004035,ACS12_5yr_B16004036,ACS12_5yr_B16004037,ACS12_5yr_B16004038,ACS12_5yr_B16004039,ACS12_5yr_B16004040,ACS12_5yr_B16004041,ACS12_5yr_B16004042,ACS12_5yr_B16004043,ACS12_5yr_B16004044,ACS12_5yr_B16004045,ACS12_5yr_B16004046,ACS12_5yr_B16004047,ACS12_5yr_B16004048,ACS12_5yr_B16004049,ACS12_5yr_B16004050,ACS12_5yr_B16004051,ACS12_5yr_B16004052,ACS12_5yr_B16004053,ACS12_5yr_B16004054,ACS12_5yr_B16004055,ACS12_5yr_B16004056,ACS12_5yr_B16004057,ACS12_5yr_B16004058,ACS12_5yr_B16004059,ACS12_5yr_B16004060,ACS12_5yr_B16004061,ACS12_5yr_B16004062,ACS12_5yr_B16004063,ACS12_5yr_B16004064,ACS12_5yr_B16004065,ACS12_5yr_B16004066,ACS12_5yr_B16004067,ACS12_5yr_B16004001s,ACS12_5yr_B16004002s,ACS12_5yr_B16004003s,ACS12_5yr_B16004004s,ACS12_5yr_B16004005s,ACS12_5yr_B16004006s,ACS12_5yr_B16004007s,ACS12_5yr_B16004008s,ACS12_5yr_B16004009s,ACS12_5yr_B16004010s,ACS12_5yr_B16004011s,ACS12_5yr_B16004012s,ACS12_5yr_B16004013s,ACS12_5yr_B16004014s,ACS12_5yr_B16004015s,ACS12_5yr_B16004016s,ACS12_5yr_B16004017s,ACS12_5yr_B16004018s,ACS12_5yr_B16004019s,ACS12_5yr_B16004020s,ACS12_5yr_B16004021s,ACS12_5yr_B16004022s,ACS12_5yr_B16004023s,ACS12_5yr_B16004024s,ACS12_5yr_B16004025s,ACS12_5yr_B16004026s,ACS12_5yr_B16004027s,ACS12_5yr_B16004028s,ACS12_5yr_B16004029s,ACS12_5yr_B16004030s,ACS12_5yr_B16004031s,ACS12_5yr_B16004032s,ACS12_5yr_B16004033s,ACS12_5yr_B16004034s,ACS12_5yr_B16004035s,ACS12_5yr_B16004036s,ACS12_5yr_B16004037s,ACS12_5yr_B16004038s,ACS12_5yr_B16004039s,ACS12_5yr_B16004040s,ACS12_5yr_B16004041s,ACS12_5yr_B16004042s,ACS12_5yr_B16004043s,ACS12_5yr_B16004044s,ACS12_5yr_B16004045s,ACS12_5yr_B16004046s,ACS12_5yr_B16004047s,ACS12_5yr_B16004048s,ACS12_5yr_B16004049s,ACS12_5yr_B16004050s,ACS12_5yr_B16004051s,ACS12_5yr_B16004052s,ACS12_5yr_B16004053s,ACS12_5yr_B16004054s,ACS12_5yr_B16004055s,ACS12_5yr_B16004056s,ACS12_5yr_B16004057s,ACS12_5yr_B16004058s,ACS12_5yr_B16004059s,ACS12_5yr_B16004060s,ACS12_5yr_B16004061s,ACS12_5yr_B16004062s,ACS12_5yr_B16004063s,ACS12_5yr_B16004064s,ACS12_5yr_B16004065s,ACS12_5yr_B16004066s,ACS12_5yr_B16004067s
29189221100,14000US29189221100,"Census Tract 2211, St. Louis County, Missouri","Census Tract 2211, St. Louis County, Missouri",mo,140,0,ACSSF,11388,,,,,29,189,,,,221100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726,6,18,38,23,5,47,8,4,13,43,50,151,17,81,99,123,1782,1718,64,35,29,1694,343,294,0,0,0,0,0,36,36,0,0,0,13,0,0,13,0,0,0,0,0,0,963,912,2,2,0,0,0,28,22,6,0,0,21,11,10,0,0,0,0,0,0,0,388,373,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.57575758,33.93939394,35.75757576,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,28.48484848,28.48484848,6.666666667,6.666666667,6.666666667,12.12121212,6.666666667,6.666666667,12.12121212,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,81.81818182,83.03030303,2.424242424,2.424242424,6.666666667,6.666666667,6.666666667,13.93939394,12.72727273,6.060606061,6.666666667,6.666666667,15.75757576,12.72727273,9.696969697,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,52.72727273,52.72727273,13.93939394,13.93939394,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189221201,14000US29189221201,"Census Tract 2212.01, St. Louis County, Missouri","Census Tract 2212.01, St. Louis County, Missouri",mo,140,0,ACSSF,11389,,,,,29,189,,,,221201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,34,48,31,170,54,9,10,36,24,21,80,148,66,89,187,343,3434,3362,72,72,0,3349,593,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,1613,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1081,0,0,0,0,0,9,0,0,9,0,16,16,0,0,0,0,0,0,0,0,152.1212121,70.90909091,70.90909091,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,90.90909091,92.12121212,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,23.63636364,23.63636364,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,80.60606061,78.18181818,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,8.484848485,6.666666667,6.666666667,8.484848485,6.666666667,16.36363636,16.36363636,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189221202,14000US29189221202,"Census Tract 2212.02, St. Louis County, Missouri","Census Tract 2212.02, St. Louis County, Missouri",mo,140,0,ACSSF,11390,,,,,29,189,,,,221202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626,125,119,173,128,110,104,236,54,77,169,106,268,207,107,208,435,6379,6069,310,310,0,6188,1226,1212,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,3037,25,8,0,17,0,27,12,15,0,0,73,36,8,29,0,38,0,38,0,0,1762,1673,1,1,0,0,0,39,8,19,12,0,16,16,0,0,0,33,33,0,0,0,172.1212121,119.3939394,122.4242424,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,14.54545455,14.54545455,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,95.75757576,117.5757576,18.18181818,9.090909091,9.696969697,15.15151515,9.696969697,16.96969697,12.12121212,12.72727273,9.696969697,9.696969697,55.15151515,26.66666667,9.090909091,27.27272727,9.696969697,33.93939394,9.696969697,33.93939394,9.696969697,9.696969697,130.9090909,138.1818182,1.212121212,1.212121212,9.696969697,9.696969697,9.696969697,24.24242424,7.878787879,18.78787879,12.12121212,9.696969697,15.75757576,15.75757576,9.696969697,9.696969697,9.696969697,31.51515152,31.51515152,9.696969697,9.696969697,9.696969697
29189221301,14000US29189221301,"Census Tract 2213.01, St. Louis County, Missouri","Census Tract 2213.01, St. Louis County, Missouri",mo,140,0,ACSSF,11391,,,,,29,189,,,,221301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3169,65,106,163,240,218,212,173,48,114,266,291,404,335,202,231,101,7304,7028,276,261,15,6891,1090,1039,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4175,3977,17,17,0,0,0,181,120,61,0,0,0,0,0,0,0,0,0,0,0,0,1626,1565,0,0,0,0,0,61,12,49,0,0,0,0,0,0,0,0,0,0,0,0,151.5151515,83.63636364,89.6969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,46.06060606,46.06060606,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,161.2121212,161.2121212,17.57575758,17.57575758,9.696969697,9.696969697,9.696969697,61.81818182,48.48484848,30.90909091,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,104.2424242,109.6969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,35.75757576,12.12121212,33.93939394,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189221302,14000US29189221302,"Census Tract 2213.02, St. Louis County, Missouri","Census Tract 2213.02, St. Louis County, Missouri",mo,140,0,ACSSF,11392,,,,,29,189,,,,221302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733,64,28,87,147,225,118,163,156,173,256,302,310,220,172,166,146,6347,5979,368,180,188,6142,1104,990,11,11,0,0,0,55,42,0,13,0,48,29,19,0,0,0,0,0,0,0,3528,3242,47,47,0,0,0,152,43,95,14,0,63,34,17,0,12,24,24,0,0,0,1510,1485,0,0,0,0,0,12,0,0,0,12,13,0,13,0,0,0,0,0,0,0,258.1818182,145.4545455,141.2121212,10.90909091,10.90909091,9.696969697,9.696969697,9.696969697,29.6969697,26.66666667,9.696969697,12.72727273,9.696969697,46.06060606,27.87878788,18.18181818,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,149.6969697,151.5151515,29.6969697,29.6969697,9.696969697,9.696969697,9.696969697,53.93939394,23.63636364,49.6969697,13.33333333,9.696969697,37.57575758,22.42424242,16.96969697,9.696969697,11.51515152,22.42424242,22.42424242,9.696969697,9.696969697,9.696969697,69.09090909,72.12121212,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,11.51515152,9.696969697,9.696969697,9.696969697,11.51515152,12.12121212,9.696969697,12.12121212,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189221332,14000US29189221332,"Census Tract 2213.32, St. Louis County, Missouri","Census Tract 2213.32, St. Louis County, Missouri",mo,140,0,ACSSF,11393,,,,,29,189,,,,221332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821,46,22,9,97,55,57,32,123,90,169,149,247,299,238,142,46,4731,4392,339,276,63,4462,801,753,0,0,0,0,0,42,42,0,0,0,6,6,0,0,0,0,0,0,0,0,3012,2826,23,13,0,10,0,125,87,30,8,0,28,0,15,7,6,10,10,0,0,0,649,596,0,0,0,0,0,31,9,11,11,0,0,0,0,0,0,22,22,0,0,0,160,91.51515152,92.72727273,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,23.63636364,23.63636364,6.666666667,6.666666667,6.666666667,6.060606061,6.060606061,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,99.39393939,111.5151515,15.75757576,12.72727273,6.666666667,9.696969697,6.666666667,59.39393939,48.48484848,16.96969697,7.272727273,6.666666667,20.60606061,6.666666667,14.54545455,7.272727273,6.060606061,9.696969697,9.696969697,6.666666667,6.666666667,6.666666667,28.48484848,34.54545455,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,16.36363636,7.878787879,10.3030303,10.3030303,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,20.60606061,20.60606061,6.666666667,6.666666667,6.666666667
29189221335,14000US29189221335,"Census Tract 2213.35, St. Louis County, Missouri","Census Tract 2213.35, St. Louis County, Missouri",mo,140,0,ACSSF,11394,,,,,29,189,,,,221335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330,0,27,50,92,58,156,158,87,157,148,274,267,282,189,268,117,5594,5403,191,147,44,5357,841,814,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3547,3413,1,0,0,1,0,117,76,13,28,0,16,0,16,0,0,0,0,0,0,0,969,940,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,219.3939394,71.51515152,72.72727273,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,18.78787879,18.78787879,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,185.4545455,183.030303,1.818181818,9.696969697,9.696969697,1.818181818,9.696969697,60.60606061,49.6969697,12.72727273,20,9.696969697,21.21212121,9.696969697,21.21212121,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,41.21212121,45.45454545,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,27.87878788,27.87878788,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189221421,14000US29189221421,"Census Tract 2214.21, St. Louis County, Missouri","Census Tract 2214.21, St. Louis County, Missouri",mo,140,0,ACSSF,11395,,,,,29,189,,,,221421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177,29,0,12,0,37,80,70,60,34,108,210,485,238,348,367,99,6536,6356,180,180,0,6180,1407,1337,44,44,0,0,0,26,10,16,0,0,0,0,0,0,0,0,0,0,0,0,4335,4269,23,23,0,0,0,32,32,0,0,0,11,11,0,0,0,0,0,0,0,0,438,378,1,1,0,0,0,59,44,15,0,0,0,0,0,0,0,0,0,0,0,0,180,87.87878788,89.09090909,21.81818182,21.81818182,9.696969697,9.696969697,9.696969697,16.96969697,10.3030303,13.93939394,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,133.9393939,141.2121212,17.57575758,17.57575758,9.696969697,9.696969697,9.696969697,25.45454545,25.45454545,9.696969697,9.696969697,9.696969697,11.51515152,11.51515152,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,43.63636364,49.09090909,1.212121212,1.212121212,9.696969697,9.696969697,9.696969697,32.72727273,30.3030303,13.93939394,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189221422,14000US29189221422,"Census Tract 2214.22, St. Louis County, Missouri","Census Tract 2214.22, St. Louis County, Missouri",mo,140,0,ACSSF,11396,,,,,29,189,,,,221422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3161,143,32,87,59,94,171,129,133,88,280,272,644,310,296,198,225,8400,8129,271,157,114,7670,1508,1471,0,0,0,0,0,6,6,0,0,0,16,16,0,0,0,15,15,0,0,0,5069,4825,64,47,17,0,0,89,62,27,0,0,57,19,38,0,0,34,34,0,0,0,1093,1030,11,11,0,0,0,22,22,0,0,0,13,13,0,0,0,17,0,17,0,0,243.030303,136.3636364,135.1515152,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,7.878787879,7.878787879,9.696969697,9.696969697,9.696969697,15.75757576,15.75757576,9.696969697,9.696969697,9.696969697,13.93939394,13.93939394,9.696969697,9.696969697,9.696969697,179.3939394,205.4545455,45.45454545,41.81818182,16.96969697,9.696969697,9.696969697,50.3030303,38.18181818,22.42424242,9.696969697,9.696969697,30.90909091,18.18181818,25.45454545,9.696969697,9.696969697,23.03030303,23.03030303,9.696969697,9.696969697,9.696969697,106.6666667,116.3636364,10.90909091,10.90909091,9.696969697,9.696969697,9.696969697,14.54545455,14.54545455,9.696969697,9.696969697,9.696969697,13.33333333,13.33333333,9.696969697,9.696969697,9.696969697,16.36363636,9.696969697,16.36363636,9.696969697,9.696969697
29189221423,14000US29189221423,"Census Tract 2214.23, St. Louis County, Missouri","Census Tract 2214.23, St. Louis County, Missouri",mo,140,0,ACSSF,11397,,,,,29,189,,,,221423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384,24,65,14,0,0,74,15,120,55,80,133,116,257,126,239,66,4027,3983,44,0,44,3885,866,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,2546,19,5,0,14,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,429,406,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,40,98.78787879,98.78787879,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,112.7272727,116.3636364,13.93939394,5.454545455,6.666666667,13.33333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,24.84848485,24.84848485,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,80,77.57575758,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,17.57575758,17.57575758,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189221424,14000US29189221424,"Census Tract 2214.24, St. Louis County, Missouri","Census Tract 2214.24, St. Louis County, Missouri",mo,140,0,ACSSF,11398,,,,,29,189,,,,221424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,29,0,31,26,55,93,47,73,55,136,201,259,378,109,160,73,5127,4915,212,33,179,4815,1108,1038,25,14,11,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3046,2872,22,14,8,0,0,65,56,9,0,0,87,0,0,87,0,0,0,0,0,0,661,648,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,167.8787879,95.15151515,95.15151515,12.12121212,10.90909091,10.3030303,9.696969697,9.696969697,35.15151515,35.15151515,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,116.969697,148.4848485,10.90909091,12.12121212,7.878787879,9.696969697,9.696969697,38.18181818,35.15151515,9.090909091,9.696969697,9.696969697,75.75757576,9.696969697,9.696969697,75.75757576,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,67.27272727,63.03030303,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,12.72727273,12.72727273,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189221502,14000US29189221502,"Census Tract 2215.02, St. Louis County, Missouri","Census Tract 2215.02, St. Louis County, Missouri",mo,140,0,ACSSF,11399,,,,,29,189,,,,221502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038,11,55,28,49,49,47,44,88,35,69,197,404,296,204,255,207,5804,5603,201,86,115,5547,1505,1424,48,48,0,0,0,26,26,0,0,0,7,0,7,0,0,0,0,0,0,0,3319,3185,85,85,0,0,0,49,40,9,0,0,0,0,0,0,0,0,0,0,0,0,723,699,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,12,12,0,0,0,175.7575758,138.1818182,146.6666667,33.33333333,33.33333333,9.696969697,9.696969697,9.696969697,20,20,9.696969697,9.696969697,9.696969697,7.272727273,9.696969697,7.272727273,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,161.2121212,161.2121212,49.09090909,49.09090909,9.696969697,9.696969697,9.696969697,31.51515152,28.48484848,9.090909091,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,61.21212121,61.81818182,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,10.90909091,10.90909091,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,10.90909091,10.90909091,9.696969697,9.696969697,9.696969697
29189221503,14000US29189221503,"Census Tract 2215.03, St. Louis County, Missouri","Census Tract 2215.03, St. Louis County, Missouri",mo,140,0,ACSSF,11400,,,,,29,189,,,,221503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784,38,38,58,34,51,113,40,40,52,42,215,212,246,172,281,152,6488,6193,295,196,99,6155,1349,1251,16,16,0,0,0,44,44,0,0,0,8,8,0,0,0,30,30,0,0,0,4168,3931,81,81,0,0,0,109,65,0,44,0,13,13,0,0,0,34,34,0,0,0,638,609,0,0,0,0,0,29,0,12,0,17,0,0,0,0,0,0,0,0,0,0,189.6969697,113.9393939,121.2121212,12.12121212,12.12121212,9.696969697,9.696969697,9.696969697,24.24242424,24.24242424,9.696969697,9.696969697,9.696969697,8.484848485,8.484848485,9.696969697,9.696969697,9.696969697,29.6969697,29.6969697,9.696969697,9.696969697,9.696969697,142.4242424,157.5757576,40.60606061,40.60606061,9.696969697,9.696969697,9.696969697,56.96969697,34.54545455,9.696969697,29.6969697,9.696969697,12.12121212,12.12121212,9.696969697,9.696969697,9.696969697,23.03030303,23.03030303,9.696969697,9.696969697,9.696969697,79.39393939,78.78787879,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,19.39393939,9.696969697,11.51515152,9.696969697,15.75757576,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697,9.696969697
29189221506,14000US29189221506,"Census Tract 2215.06, St. Louis County, Missouri","Census Tract 2215.06, St. Louis County, Missouri",mo,140,0,ACSSF,11401,,,,,29,189,,,,221506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707,5,22,0,54,78,0,0,21,9,213,131,159,249,221,355,190,4980,4699,281,235,46,4620,1388,1354,5,5,0,0,0,29,19,10,0,0,0,0,0,0,0,0,0,0,0,0,2915,2679,24,14,10,0,0,176,116,55,0,5,36,0,0,36,0,0,0,0,0,0,317,281,0,0,0,0,0,4,0,0,4,0,32,32,0,0,0,0,0,0,0,0,184.2424242,144.2424242,144.8484848,4.848484848,4.848484848,6.666666667,6.666666667,6.666666667,17.57575758,14.54545455,10.3030303,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,110.9090909,108.4848485,14.54545455,9.696969697,10.3030303,6.666666667,6.666666667,73.93939394,46.06060606,32.72727273,6.666666667,5.454545455,34.54545455,6.666666667,6.666666667,34.54545455,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,46.06060606,46.66666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,4.242424242,6.666666667,6.666666667,4.242424242,6.666666667,29.6969697,29.6969697,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
29189221621,14000US29189221621,"Census Tract 2216.21, St. Louis County, Missouri","Census Tract 2216.21, St. Louis County, Missouri",mo,140,0,ACSSF,11402,,,,,29,189,,,,221621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479,7,8,0,12,28,55,7,22,20,93,141,173,183,64,260,406,4256,4191,65,20,45,4129,983,873,85,76,0,9,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2588,2380,115,96,0,19,0,69,59,10,0,0,24,24,0,0,0,0,0,0,0,0,558,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.4848485,80,72.72727273,44.24242424,43.63636364,6.666666667,7.878787879,6.666666667,18.78787879,18.78787879,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,96.96969697,104.8484848,47.87878788,46.66666667,6.666666667,12.72727273,6.666666667,28.48484848,26.66666667,9.696969697,6.666666667,6.666666667,16.36363636,16.36363636,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,27.87878788,27.87878788,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667
