Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T007_001,SE_T007_002,SE_T007_003,SE_T007_004,SE_T007_005,SE_T007_006,SE_T007_007,SE_T007_008,SE_T007_009,SE_T007_010,SE_T007_011,SE_T007_012,SE_T007_013,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T011_005,SE_T011_006,SE_T041_001,SE_T041_002,SE_T041_003,SE_T041_004,SE_T041_005,SE_T041_006,SE_T041_007,SE_T041_008,SE_T041_009,SE_T041_010,SE_T041_011,SE_T041_012,SE_T041_013,SE_T041_014,SE_T041_015,SE_T041_016,SE_T041_017,SE_T041_018,SE_T041_019,SE_T041_020,SE_T041_021,SE_T041_022,SE_T041_023,SE_T041_024,SE_T041_025,SE_T041_026,SE_T053_001,SE_T053_002,SE_T053_003,SE_T082_001,SE_T082_002,SE_T082_003,SE_T082_004,SE_T082_005,RC1990SF3_RC1990SF3_005_P031_001,RC1990SF3_RC1990SF3_005_P031_002,RC1990SF3_RC1990SF3_005_P031_003,RC1990SF3_RC1990SF3_005_P031_004,RC1990SF3_RC1990SF3_005_P031_005,RC1990SF3_RC1990SF3_005_P031_006,RC1990SF3_RC1990SF3_005_P031_007,RC1990SF3_RC1990SF3_005_P031_008,RC1990SF3_RC1990SF3_005_P031_009,RC1990SF3_RC1990SF3_005_P031_010,RC1990SF3_RC1990SF3_005_P031_011,RC1990SF3_RC1990SF3_005_P031_012,RC1990SF3_RC1990SF3_005_P031_013,RC1990SF3_RC1990SF3_005_P031_014,RC1990SF3_RC1990SF3_005_P031_015,RC1990SF3_RC1990SF3_005_P031_016,RC1990SF3_RC1990SF3_005_P031_017,RC1990SF3_RC1990SF3_005_P031_018,RC1990SF3_RC1990SF3_005_P031_019,RC1990SF3_RC1990SF3_005_P031_020,RC1990SF3_RC1990SF3_005_P031_021,RC1990SF3_RC1990SF3_005_P031_022,RC1990SF3_RC1990SF3_005_P031_023,RC1990SF3_RC1990SF3_005_P031_024,RC1990SF3_RC1990SF3_005_P031_025,RC1990SF3_RC1990SF3_005_P031_026,RC1990SF3_RC1990SF3_005_P031_027
29189215143,Census Tract 2151.43,"Census Tract 2151.43, St. Louis County, Missouri",0,29,189,215143,3245.825702,3245.825702,230.6153998,206.1770515,192.75317,118.7497208,302.8978385,786.1575719,589.6181789,446.7743119,239.9088562,93.27876619,31.66659221,7.228243874,3245.825702,3082.329709,80.54328889,5.851435517,68.84041785,8.260850142,1240.50433,5.507233428,25.12675252,15.83329611,22.71733789,21.68473162,16.86590237,29.94558177,38.550634,28.22457132,37.17382564,37.17382564,62.98898233,80.54328889,64.0215886,79.51068262,56.10494055,44.40206951,65.05419487,89.8367453,97.40919126,179.6734906,94.31137246,34.76441102,3.097818803,9.981860588,1217.786992,982.3527627,235.4342291,3159.775179,3048.942107,110.8330727,47.84409041,62.98898233,2926.750365,2746.38847,30.28978385,0,0,0,0,0,15.48909402,5.851435517,0,38.89483609,0,0,0,8.949254321,0,0,0,63.33318442,0,0,0,6.884041785,0,6.539839696,4.130425071
29189215144,Census Tract 2151.44,"Census Tract 2151.44, St. Louis County, Missouri",0,29,189,215144,6184.174246,6184.174246,439.3845965,392.8229452,367.2468269,226.2502773,577.1021566,1497.842415,1123.381812,851.2256809,457.0911399,177.7212323,60.33340728,13.77175601,6184.174246,5872.670241,153.4567098,11.14856439,131.159581,15.73914972,2363.49565,10.49276648,47.87324708,30.16670364,43.28266174,41.31526803,32.13409735,57.05441775,73.44936538,53.77542823,70.82617376,70.82617376,120.0110166,153.4567098,121.9784104,151.4893161,106.8950585,84.59792977,123.9458041,171.1632533,185.5908072,342.3265065,179.688626,66.23558842,5.902181147,19.01813925,2320.212989,1871.647221,448.5657671,6020.22477,5809.057844,211.1669255,91.15590882,120.0110166,5576.249588,5232.611486,57.71021566,0,0,0,0,0,29.51090573,11.14856439,0,74.10516329,0,0,0,17.05074553,0,0,0,120.6668146,0,0,0,13.1159581,0,12.4601602,7.869574862
29189215201,Census Tract 2152.01,"Census Tract 2152.01, St. Louis County, Missouri",0,29,189,215201,6232.999999,6232.999999,280,317,434.9999999,300,670.9999999,870.9999999,945.9999999,1049,612.9999999,387,223,141,6232.999999,5718.999999,207,5.999999999,292,8.999999999,2187,17,46.99999999,11,28,95.99999999,14,39,51.99999999,39,17,45.99999999,34,94.99999999,79.99999999,17,30,20,35,92.99999999,94.99999999,196,216,180,172,517.9999999,2208,1536,671.9999999,6311.999999,5883.999999,427.9999999,193,235,5952.999999,5356.999999,31,15,0,0,7.999999999,20,51.99999999,66.99999999,0,150,0,0,0,0,6.999999999,0,76.99999999,30,0,35,0,22,0,0,81.99999999
29189215202,Census Tract 2152.02,"Census Tract 2152.02, St. Louis County, Missouri",0,29,189,215202,6407.999937,6407.999937,282.9999972,400.9999961,434.9999958,265.9999974,748.9999927,811.9999921,1023.99999,981.9999904,815.999992,476.9999953,128.9999987,33.99999967,6407.999937,5930.999942,119.9999988,8.999999912,336.9999967,10.99999989,2356.999977,50.9999995,32.99999968,30.9999997,34.99999966,43.99999957,45.99999955,72.99999929,29.99999971,48.99999952,22.99999978,116.9999989,62.99999939,52.99999948,74.99999927,21.99999979,98.99999903,77.99999924,70.99999931,146.9999986,127.9999988,311.999997,302.999997,131.9999987,50.9999995,290.9999972,2372.999977,1683.999984,688.9999933,6214.999939,5889.999943,324.9999968,154.9999985,169.9999983,5965.999942,5452.999947,19.9999998,5.999999941,0,0,0,103.999999,23.99999977,78.99999923,0,53.99999947,7.999999922,12.99999987,0,0,32.99999968,0,0,0,0,87.99999914,0,53.99999947,0,0,29.99999971
29189215231,Census Tract 2152.31,"Census Tract 2152.31, St. Louis County, Missouri",0,29,189,215231,4583.265373,4583.265373,241.9029871,324.9386519,384.0873447,220.670123,326.4552851,411.0075831,827.3233821,676.0392257,535.7506595,348.825624,189.9583018,96.30620489,4583.265373,4281.076218,63.31943392,4.92905773,227.8741305,6.066532591,1582.60669,12.51222347,21.23286407,25.40360523,23.50781379,3.412424583,23.50781379,33.36592925,13.27054004,30.71182124,22.37033893,15.92464805,22.37033893,31.8492961,45.11983615,29.1951881,26.92023837,50.04889388,32.22845439,86.44808943,78.10660711,241.9029871,320.7679108,154.3174228,57.25290133,180.8585029,1559.857193,1309.991881,249.8653111,4639.759958,4344.395652,295.3643055,192.2332515,103.1310541,4401.648553,4050.54798,21.23286407,10.61643203,2.654108009,0,14.02885662,33.36592925,46.6364693,25.78276351,6.066532591,37.15751212,0,12.13306518,0,0,0,17.06212291,38.29498698,43.603203,0,0,0,26.92023837,0,4.549899444,10.99559032
29189215232,Census Tract 2152.32,"Census Tract 2152.32, St. Louis County, Missouri",0,29,189,215232,7504.493716,7504.493716,396.0842977,532.0442683,628.8924664,361.3182779,534.5275554,672.9708131,1354.633131,1106.92524,877.2211797,571.1560406,311.0317134,157.6887329,7504.493716,7009.698755,103.6772378,8.070683182,373.1138917,9.933148532,2591.310123,20.48711885,34.76601986,41.59505948,38.49095056,5.587396049,38.49095056,54.63231693,21.72876241,50.28656444,36.62848521,26.0745149,36.62848521,52.14902979,73.87779221,47.80327731,44.07834661,81.94847539,52.76985158,141.5473666,127.8892874,396.0842977,525.2152286,252.6744658,93.74408927,296.1319906,2554.060816,2144.939261,409.1215552,7596.996162,7113.375993,483.6201692,314.7566441,168.863525,7207.120082,6632.239111,34.76601986,17.38300993,4.345752483,0,22.97040598,54.63231693,76.36107934,42.21588126,9.933148532,60.84053476,0,19.86629706,0,0,0,27.93698025,62.70300011,71.39450507,0,0,0,44.07834661,0,7.449861399,18.00383171
29189215301,Census Tract 2153.01,"Census Tract 2153.01, St. Louis County, Missouri",0,29,189,215301,4247.000026,4247.000026,204.0000012,216.0000013,206.0000013,124.0000008,253.0000015,404.0000025,591.0000036,562.0000034,725.0000044,595.0000036,314.0000019,53.00000032,4247.000026,4033.000025,112.0000007,3.000000018,97.00000059,2.000000012,1931.000012,46.00000028,46.00000028,30.00000018,34.00000021,48.00000029,33.0000002,38.00000023,53.00000032,37.00000023,67.00000041,75.00000046,85.00000052,41.00000025,75.00000046,67.00000041,36.00000022,19.00000012,21.00000013,70.00000043,55.00000034,120.0000007,272.0000017,181.0000011,68.00000042,314.0000019,1933.000012,1697.00001,236.0000014,4270.000026,4033.000025,237.0000014,207.0000013,30.00000018,4075.000025,3865.000024,17.0000001,57.00000035,0,0,0,0,12.00000007,6.000000037,0,30.00000018,23.00000014,6.000000037,0,0,0,0,5.000000031,35.00000021,0,0,0,12.00000007,0,0,7.000000043
29189215302,Census Tract 2153.02,"Census Tract 2153.02, St. Louis County, Missouri",0,29,189,215302,3141.999997,3141.999997,157.9999998,145.9999998,166.9999998,122.9999999,222.9999998,286.9999997,423.9999995,510.9999995,519.9999994,367.9999996,176.9999998,37.99999996,3141.999997,2946.999997,68.99999993,2.999999997,115.9999999,6.999999993,1146.999999,28.99999997,28.99999997,25.99999997,12.99999999,19.99999998,8.99999999,6.999999993,22.99999998,19.99999998,16.99999998,22.99999998,18.99999998,9.999999989,18.99999998,18.99999998,2.999999997,28.99999997,4.999999995,36.99999996,20.99999998,84.99999991,144.9999998,122.9999999,63.99999993,351.9999996,1173.999999,1111.999999,61.99999993,3050.999997,2913.999997,136.9999999,119.9999999,16.99999998,2963.999997,2785.999997,52.99999994,3.999999996,14.99999998,0,6.999999993,0,9.999999989,0.999999999,0,11.99999999,0,0,0,0,14.99999998,0,12.99999999,6.999999993,0,0,0,31.99999997,0,6.999999993,1.999999998
29189215400,Census Tract 2154,"Census Tract 2154, St. Louis County, Missouri",0,29,189,215400,5276.930016,5276.930016,264.2025986,349.1998284,361.0561362,227.6691485,335.7331456,323.074294,804.5192195,869.0124069,734.1752646,650.8968789,298.1215726,59.26952253,5276.930016,5185.18126,22.22464908,2.998524333,66.49113553,0.034447382,2013.579186,7.262949866,26.13418638,14.17453643,23.20455681,14.25032067,9.26426258,30.20570658,20.11646929,31.34070772,25.03363262,66.03643009,8.446177349,34.22900043,20.29559568,17.57953988,36.27165001,38.35563644,51.39517172,81.58709935,50.32906534,160.0309954,177.9532466,231.0465941,113.0087183,726.0269368,2003.34527,1963.262137,40.08313256,5279.620277,5092.73859,186.8816873,128.1546709,58.72701635,5015.142099,4719.516119,0.110231623,0.303136964,0,0,47.8661577,0.103342147,0.041336859,110.1686519,0,23.17699891,0,0.585605499,0,0,0.179126388,33.90519504,48.86336932,15.9553859,0,7.118270861,0,0,0,0,7.249170913
29189215500,Census Tract 2155,"Census Tract 2155, St. Louis County, Missouri",0,29,189,215500,4696.724965,4696.724965,278.964218,312.7178956,296.833812,187.6307373,240.2467642,427.8775016,828.9506121,638.3416091,607.5661971,534.1023105,280.9497284,62.54357911,4696.724965,4264.876442,328.6019792,0.992755224,97.29001196,4.96377612,1898.147988,40.70296419,29.78265672,30.77541195,38.71745374,41.69571941,41.69571941,41.69571941,24.8188806,61.55082389,14.89132836,31.76816717,67.50735524,46.65949553,50.63051643,90.34072539,53.6087821,66.51460001,77.43490748,117.1451164,67.50735524,212.4496179,208.478597,243.2250299,46.65949553,151.8915493,1860.42329,1688.676636,171.7466538,4796.993243,4451.514425,345.478818,217.4133941,128.0654239,4478.318816,4125.890711,15.88408358,43.68122986,0,0,0,14.89132836,5.956531344,68.50011046,0,34.74643284,0,84.38419404,0,0,25.81163583,0,0,0,0,19.85510448,0,0,0,0,38.71745374
29189215600,Census Tract 2156,"Census Tract 2156, St. Louis County, Missouri",0,29,189,215600,4957.274855,4957.274855,365.9524849,366.9442619,414.9188888,214.959418,441.9321776,842.9058153,725.8772047,526.9169666,447.9419398,393.9522772,182.9765152,31.99690496,4957.274855,2431.996905,2381.307971,9.998964607,116.9743292,16.99668504,1880.725657,192.952658,155.973228,54.00302844,141.9652397,70.99198497,91.99396585,75.99651353,54.99653297,57.99550405,74.98946139,75.98933057,85.99111381,23.00517435,67.98955879,43.00328541,29.00238913,64.98886015,61.98406996,115.9787334,56.99508933,129.9766292,76.98328972,26.99337656,38.98880628,10.99783363,2030.686941,1045.914083,984.7728575,4904.277515,4618.346933,285.9305814,143.9673421,141.9632394,4542.324688,4235.396581,9.999328302,0,0,0,0,0.004455256,12.99820846,17.99528129,0,45.99389153,0.000727389,115.963731,0,0,0,0,0,56.98354203,16.99532119,0.000636465,0,0.001091083,8.997186028,0,20.994707
29189215700,Census Tract 2157,"Census Tract 2157, St. Louis County, Missouri",0,29,189,215700,6794.550186,6794.550186,393.1144347,454.1147475,474.1297553,301.0672227,658.1381974,991.2635752,1030.226994,949.1647741,593.1400733,528.1231895,331.0572176,91.0100053,6794.550186,1396.760395,5327.744768,6.003126626,54.0365815,10.00531526,2680.58812,157.0603439,120.0487754,105.0168839,99.0443981,164.0221992,94.02876501,138.0237625,144.0171966,141.0181346,128.0234498,167.0237625,108.0268891,175.0071915,54.02126107,68.01344455,61.00906728,86.02032313,105.0193852,135.0362689,130.0178219,201.0406463,86.02407507,0.008441867,14.01219383,0.003439279,2648.63502,2037.327047,611.3079727,6789.533615,6505.444194,284.0894217,205.0450236,79.04439808,6390.420431,6078.324444,25.00312665,55.00000008,0,0,22.00000003,9.000000013,9.004064615,20.00562794,0,98.01438258,0,27.0362688,0,0,0,0,5.000000007,8.01782173,12.00531527,0,0,0,0.002813956,0,22.00656593
29189215800,Census Tract 2158,"Census Tract 2158, St. Louis County, Missouri",0,29,189,215800,7498.868795,7498.868795,526.1538076,375.9506652,271.6371836,149.9809086,504.9469474,1537.545256,1161.434321,608.166026,626.0846419,689.7571526,730.096556,317.1153298,7498.868795,5635.750808,1695.189644,5.996831462,144.9647654,16.96674593,3796.672376,199.3280974,309.8122238,152.3437148,150.4813498,89.82168966,149.607465,118.8617801,139.6236147,143.7293829,96.89094947,141.4920316,99.66404265,208.2215022,85.7999909,137.7526774,61.92649698,87.83044509,59.99267789,132.824774,121.6788853,396.5934936,363.1545246,211.6036913,77.03436038,60.60251434,3786.786957,1827.338351,1959.448607,7491.936892,6815.559979,676.3769125,496.6206926,179.7562199,7010.715659,6400.189456,68.76445134,78.65101883,0.05307563,17.91693505,0.159872688,5.977623612,60.7206269,52.0368524,11.94462337,77.7589071,8.958467527,17.99046149,0,0.033775401,0.00920734,15.96522239,0.024784539,39.93142787,0,6.027739006,0,18.04238654,0,0,129.5587434
29189215900,Census Tract 2159,"Census Tract 2159, St. Louis County, Missouri",0,29,189,215900,8431.514062,8431.514062,597.7461463,615.6284506,599.7172775,380.4663414,808.8260905,1286.341287,1326.290211,972.7572496,867.6639813,614.65954,294.333101,67.08438559,8431.514062,1887.651484,6450.815943,7.00666202,56.01998605,30.01998606,3000.973482,144.1354611,137.2709222,154.1865366,64.23095007,131.2531568,113.1465645,202.1399024,120.0999303,120.1843159,122.1865366,184.108813,83.09326828,121.1465645,146.1754332,104.1265784,71.00444133,67.08882694,115.0399721,205.0621788,71.1265784,325.1243577,130.0155447,44.02664808,0,24.99999999,2951.00013,2425.460506,525.5396236,8502.340849,8304.285332,198.0555168,132.0555168,65.99999998,7922.676868,7456.492552,18.0333101,28.01110336,0,7.999999998,0.01110337,0,18.03553078,78.0577375,0,198.0355307,0,8.999999998,0,0,0,0,0,23.99999999,0,0,0,9.999999997,0,7.999999998,66.99999998
29189216000,Census Tract 2160,"Census Tract 2160, St. Louis County, Missouri",0,29,189,216000,2045,2045,140,183,172,80.99999998,230.9999999,314.9999999,288.9999999,211,188,138,67.99999998,28.99999999,2045,229.9999999,1796,5.999999999,1,12,720.9999998,66.99999998,104,95.99999998,31.99999999,13,15,64.99999998,33.99999999,6.999999998,6.999999998,35.99999999,53.99999999,33.99999999,16,22.99999999,28.99999999,5.999999999,17,7.999999998,7.999999998,44.99999999,4.999999999,0,0,0,773.9999998,509.9999999,263.9999999,1974,1948,25.99999999,11,15,1815,1762,0,0,0,0,0,0,6.999999998,0,0,34.99999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
29189216100,Census Tract 2161,"Census Tract 2161, St. Louis County, Missouri",0,29,189,216100,6847.553199,6847.553199,526.8897333,476.9006798,405.9151105,234.9508179,1391.704871,1363.711913,907.8082285,456.9028535,351.9251359,328.9298714,254.9453573,146.9686266,6847.553199,3783.18999,2588.463889,11.99742214,430.9089182,32.99297935,2956.37066,482.897679,499.8938216,190.958969,127.9731875,107.9767992,110.9761548,114.9761857,33.99269605,186.9598283,102.978832,60.98689586,74.98388835,104.9774437,64.98603657,51.98882926,0,10.99763696,4.99892589,57.98754033,62.98646622,155.9664878,141.97018,115.9750807,8.998066602,78.98302906,3001.362226,791.8318468,2209.530379,6954.522133,6052.710287,901.8118456,219.9542456,681.8576,6388.643722,5525.823498,74.98539482,28.99377016,0,4.99892589,0,56.98775515,0,36.99205159,0,67.98539211,86.98131049,83.98195495,0,0,49.9892589,0,7.998281424,228.9549143,0,22.99505909,0,20.99548874,0,0,89.98066602
29189216200,Census Tract 2162,"Census Tract 2162, St. Louis County, Missouri",0,29,189,216200,8481.409862,8481.409862,683.6091677,548.6254471,504.558132,289.7381948,702.5505652,1652.401592,1606.980718,932.3222626,614.8469419,472.1556201,364.3791076,109.2421122,8481.409862,6756.694846,1475.888804,8.993623151,192.8845465,46.94804269,3431.544792,79.13580554,94.25663052,90.05728758,66.09251948,103.9532253,132.9856068,72.04141268,170.9126836,166.9242122,83.99384989,217.8412036,99.97255825,108.1018096,127.9101918,145.9495186,101.9199394,49.03733051,57.98670479,120.9824309,175.8813936,338.9837577,340.9363497,216.9339887,99.94261234,168.8117696,3383.607422,2145.99964,1237.607782,8363.586802,7919.404054,444.1827482,234.2794295,209.9033187,7698.007813,7102.150564,56.00154285,0.10284469,0,0.023428325,26.95743974,0.007816388,14.05733048,93.91954102,0.015618883,277.6633259,7.999103715,7.012433544,0,0,1.20E-05,0.020825178,0,27.00950268,10.98266063,44.93688494,0,13.00293635,0,0,16.14400173
29189216300,Census Tract 2163,"Census Tract 2163, St. Louis County, Missouri",0,29,189,216300,5869.783081,5869.783081,186.8021505,226.7598297,195.7926283,111.8815019,3246.561439,674.2858373,504.4657005,294.6878844,190.7979184,128.8635156,70.92488066,37.95979528,5869.783081,5203.48878,213.773584,9.989419811,420.5545741,21.97672359,1240.685941,41.95556321,47.9492151,38.95873726,61.93440283,60.93546085,37.95979528,60.93546085,75.91959057,57.93863491,53.94286698,38.95873726,55.94075094,40.95662123,22.97566557,30.96720142,25.97249151,27.97037547,17.98095566,33.96402736,24.97354953,140.8508193,54.94180896,44.95238915,31.9661434,108.8846759,1299.623517,534.4339599,765.1895576,5805.850794,5427.251784,378.5990109,174.8148467,203.7841642,5622.04547,4994.709906,39.95767925,0,7.991535849,0,8.99047783,88.90583632,0,102.8910241,0,114.8783278,0,0,0,0,3.995767925,6.992593868,24.97354953,127.8645736,0,0,0,51.94498302,0,0,47.9492151
29189216400,Census Tract 2164,"Census Tract 2164, St. Louis County, Missouri",0,29,189,216400,5269.374765,5269.374765,263.0781773,291.8653794,283.796023,174.4571222,473.1081273,1023.605596,875.5346633,574.4706724,490.9694146,347.7440059,331.5737675,139.1718151,5269.374765,5029.655678,55.32659166,8.014186558,166.3042228,10.07408526,2589.409806,68.12452645,114.1481708,50.14186549,32.10403468,55.16393344,51.2096456,105.1134926,84.26954439,91.26323929,45.13240778,87.34362963,53.15762831,141.1702388,76.20176426,107.2301374,81.16078096,50.07723795,66.09142453,131.1907305,81.27742579,209.5343601,211.5375126,87.34205335,153.1576286,356.2663927,2543.334144,1281.38428,1261.949864,5269.188763,4900.488893,368.6998701,154.3688503,214.3310198,4997.138959,4598.199494,53.08827193,14.00000004,0,11.00000003,0.042559601,0,0.022067941,85.14817072,0,84.43820651,0.012610252,0.011033971,22.00000007,0,0,0,0,83.04255985,0.017339097,0.070932668,0,7.020491681,0,0,39.02522062
29189216500,Census Tract 2165,"Census Tract 2165, St. Louis County, Missouri",0,29,189,216500,3299.69116,3299.69116,102.991998,120.6407572,163.11869,125.523875,248.4144206,522.495684,521.5803878,362.6869773,365.3575012,364.343997,285.8792404,116.6576319,3299.69116,2964.840618,196.7682539,5.004078979,124.0653085,9.012901043,1571.645662,49.44564997,49.86612355,8.507178025,34.40008017,46.11510633,59.2372936,82.08188408,54.25880048,77.19162591,69.05782816,28.51852993,21.25223179,35.6179462,37.16193497,74.14739266,40.11234575,44.18474545,50.09910912,82.26984068,45.32586665,74.40775451,157.9397498,102.8486275,77.1971811,170.4008354,1588.50273,869.3388338,719.1638959,3299.673586,3012.293654,287.3799321,175.1629422,112.2169899,3228.67625,2974.053285,16.15141569,0.261766626,10.94692441,0.059636297,32.97397019,0.019888838,0.202104813,52.22666922,0.039757531,22.21611982,0.029818149,9.016267888,0,6.966224623,1.75E-05,8.108757464,5.111846636,24.0611228,0,9.991066215,0,25.9341849,0,0,30.30540572
29189216600,Census Tract 2166,"Census Tract 2166, St. Louis County, Missouri",0,29,189,216600,2595.428188,2595.428188,106.7933405,149.5936061,166.4156097,85.1930766,310.9692165,405.6433545,377.8070144,293.0096194,265.0582522,248.059745,157.7167168,29.16863658,2595.428188,2399.770244,102.2825689,2.020224837,80.30179866,11.05335236,1162.384749,12.1173619,60.23577229,37.13045266,22.17612684,62.10466705,7.128671177,81.3066464,28.19584738,76.41358007,54.27303501,37.31017013,9.351312696,66.46131162,16.15410005,45.31522626,28.16760789,15.2347037,17.16844844,23.34447451,36.30645862,90.61176062,99.45094998,35.23254512,67.06696723,134.1265518,1160.304354,655.0053094,505.2990449,2557.389669,2413.929138,143.4605309,89.25232569,54.20820521,2457.602622,2284.037672,35.12359446,0,0,0,28.99999968,0.018355718,0.006293389,12.07703989,0,28.16079005,0,0,0.018483426,0,0,0,0.001573347,11.00262212,0.00576894,0.132302019,0,0,6.999999922,22.99999975,28.01812675
29189216700,Census Tract 2167,"Census Tract 2167, St. Louis County, Missouri",0,29,189,216700,4294.927601,4294.927601,294.9950273,242.9959039,219.9962916,125.9978761,343.9942014,1031.982604,644.9891276,351.9940665,388.9934428,360.9939148,210.9964433,76.99870205,4294.927601,2833.952229,1384.976654,5.999898861,52.9991066,16.99971344,1867.968512,56.99903918,158.9973198,84.9985672,59.99898861,60.99897175,87.99851663,104.9982301,72.99876947,112.9980952,64.99890433,42.99927517,96.99836492,98.99833121,41.99929203,43.99925831,54.99907289,104.9982301,34.99941002,91.9984492,87.99851663,94.99839863,92.99843234,38.9993426,24.99957859,49.99915717,1907.967838,1214.979519,692.9883184,4332.926961,4205.929102,126.9978592,73.99875262,52.9991066,4021.932203,3815.935676,25.99956173,0,0,6.999882004,10.99981458,0,6.999882004,31.99946059,0,70.99880319,0,0,14.99974715,0,0,0,13.99976401,0,4.999915717,0,0,7.999865148,0,0,9.999831435
29189216800,Census Tract 2168,"Census Tract 2168, St. Louis County, Missouri",0,29,189,216800,3571.76905,3571.76905,212.0982739,188.0856297,152.0600256,71.03952834,318.1995448,872.4418738,543.2512702,278.1257122,243.142726,315.1645289,270.1119882,108.0479486,3571.76905,3402.622965,100.0973136,5.003883592,54.03871797,10.00617039,1679.846402,42.04971225,132.0779092,71.02664947,98.02748912,123.0506209,49.04224976,116.0656516,62.07477793,121.0535988,75.0418623,96.05367943,60.02769218,85.03739228,71.02046118,72.01671249,34.01899891,71.03118927,34.0119375,69.03559307,35.02627945,86.03564379,66.00955329,7.004439859,4.000421436,0.005886016,1666.847496,903.4474804,763.4000156,3571.786081,3427.720058,144.0660227,61.03570986,83.03031287,3372.700986,3188.587402,26.01430733,0,0,0.000117992,0.011112383,0,0.003480136,11.00053949,0,28.03103605,0.004202679,0,5.003194761,8.004202751,17.0033623,36.00000032,0.000235984,35.01933264,8.43E-05,0,0,0.013163154,0,0,18.00521194
29189216900,Census Tract 2169,"Census Tract 2169, St. Louis County, Missouri",0,29,189,216900,2698.99998,2698.99998,230.9999983,174.9999987,137.999999,68.99999949,304.9999977,772.9999942,376.9999972,176.9999987,140.9999989,169.9999987,108.9999992,33.99999975,2698.99998,2060.999985,545.9999959,1.999999985,78.99999941,10.99999992,1357.99999,162.9999988,193.9999986,119.9999991,128.999999,124.9999991,99.99999925,68.99999949,50.99999962,56.99999958,55.99999958,35.99999973,41.99999969,21.99999984,38.99999971,11.99999991,10.99999992,23.99999982,4.999999963,31.99999976,18.99999986,25.99999981,15.99999988,0,5.999999955,3.99999997,1369.99999,463.9999965,905.9999932,2698.99998,2545.999981,152.9999989,23.99999982,128.999999,2464.999982,2292.999983,14.99999989,0,0,5.999999955,9.999999925,0,0,13.9999999,0,39.9999997,0,0,0,0,9.999999925,11.99999991,0,38.99999971,5.999999955,0,0,0,0,7.99999994,11.99999991
29189217000,Census Tract 2170,"Census Tract 2170, St. Louis County, Missouri",0,29,189,217000,4625.000036,4625.000036,328.0000026,240.0000019,236.0000019,131.000001,493.0000039,1162.000009,740.0000058,383.000003,336.0000026,296.0000023,213.0000017,67.00000053,4625.000036,4016.000032,488.0000038,25.0000002,77.00000061,19.00000015,2281.000018,132.000001,239.0000019,134.0000011,109.0000009,182.0000014,165.0000013,179.0000014,123.000001,147.0000012,77.00000061,134.0000011,67.00000053,66.00000052,111.0000009,64.0000005,64.0000005,41.00000032,29.00000023,58.00000046,35.00000028,79.00000062,46.00000036,0,0,0,2307.000018,949.0000075,1358.000011,4685.000037,4556.000036,129.000001,62.00000049,67.00000053,4362.000034,4128.000032,40.00000031,0,0,0,13.0000001,0,15.00000012,37.00000029,0,30.00000024,6.000000047,0,0,0,0,7.000000055,0,0,0,0,0,9.000000071,0,32.00000025,45.00000035
29189217200,Census Tract 2172,"Census Tract 2172, St. Louis County, Missouri",0,29,189,217200,2637.999981,2637.999981,184.9999987,120.9999991,143.999999,58.99999959,270.9999981,696.9999951,385.9999973,229.9999984,215.9999985,179.9999987,111.9999992,36.99999974,2637.999981,2154.999985,390.9999973,1.999999986,83.99999941,5.999999958,1212.999991,36.99999974,96.99999932,97.99999931,86.99999939,63.99999955,28.9999998,123.9999991,82.99999942,66.99999953,54.99999961,63.99999955,73.99999948,37.99999973,52.99999963,55.99999961,29.99999979,17.99999987,45.99999968,26.99999981,32.99999977,26.99999981,5.999999958,0,0,0,1206.999992,693.9999951,512.9999964,2577.999982,2432.999983,144.999999,36.99999974,107.9999992,2392.999983,2220.999984,3.999999972,0,0,0,8.999999937,0,6.999999951,0,0,37.99999973,5.999999958,0,0,16.99999988,0,4.999999965,0,26.99999981,0,0,0,36.99999974,0,0,21.99999985
29189217300,Census Tract 2173,"Census Tract 2173, St. Louis County, Missouri",0,29,189,217300,2819.520517,2819.520517,181.9045495,189.9003538,165.9129407,82.95647036,188.9008783,556.7078794,377.8017566,278.8536775,280.8526286,231.8783268,225.8814735,57.9695817,2819.520517,2502.686768,244.8715089,3.997902186,56.97010615,10.99423101,1251.343384,37.98007077,77.95909263,49.97377732,54.97115506,56.97010615,24.98688866,35.98111967,70.9627638,92.95122582,53.97167951,59.96853279,64.96591052,75.96014153,12.9931821,60.96800834,68.96381271,62.96695943,48.97430178,38.97954631,26.98583976,94.95017692,25.98636421,19.98951093,23.98741312,7.995804372,1223.358069,997.4765954,225.8814735,2819.520517,2684.591318,134.9291988,74.96066599,59.96853279,2649.609674,2505.685195,10.99423101,0,0,0,0,34.98164413,11.99370656,0,0,55.9706306,0,0,4.997377732,0,0,0,2.998426639,4.997377732,10.99423101,5.996853279,0,0,0,0,0
